"gene_id","ImpulseDE2_padj","ImpulseDE2_response_type","ImpulseDE2_response_class","is_DE","Mfuzz_cluster","Mfuzz_membership","Mfuzz_highconf","Mfuzz_pattern","WGCNA_module","kME_own","is_hub","count_FOXO3","count_HSF1","count_NFE2L2","has_HSF1","has_FOXO3","has_NFE2L2","SwissProt_BlastHit","SwissProt_BlastEval","SwissProt_ProteinName","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"Pocillopora_acuta_HIv2___RNAseq.g27413.t1",0.344860609838243,"Monotonous",NA,FALSE,NA,NA,NA,NA,"ME10",0.800898535265174,TRUE,0,0,0,FALSE,FALSE,FALSE,"P63079",4.13e-92,"Gamma-aminobutyric acid receptor subunit beta-3 (GABA(A) receptor subunit beta-3) (GABAAR subunit beta-3)","brain development [GO:0007420]; cellular response to histamine [GO:0071420]; cellular response to zinc ion [GO:0071294]; cerebellum development [GO:0021549]; chloride transmembrane transport [GO:1902476]; circadian sleep/wake cycle, REM sleep [GO:0042747]; cochlea development [GO:0090102]; exploration behavior [GO:0035640]; gamma-aminobutyric acid signaling pathway [GO:0007214]; hard palate development [GO:0060022]; inhibitory postsynaptic potential [GO:0060080]; inhibitory synapse assembly [GO:1904862]; inner ear receptor cell development [GO:0060119]; innervation [GO:0060384]; learning [GO:0007612]; memory [GO:0007613]; motor behavior [GO:0061744]; nervous system development [GO:0007399]; neuron development [GO:0048666]; reproductive behavior [GO:0019098]; response to anesthetic [GO:0072347]; response to auditory stimulus [GO:0010996]; response to xenobiotic stimulus [GO:0009410]; roof of mouth development [GO:0060021]; social behavior [GO:0035176]; synaptic transmission, GABAergic [GO:0051932]","GO:0004890; GO:0005216; GO:0005254; GO:0005737; GO:0005886; GO:0007214; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0009410; GO:0009986; GO:0010996; GO:0019098; GO:0021549; GO:0022851; GO:0030659; GO:0034707; GO:0035176; GO:0035612; GO:0035640; GO:0042747; GO:0042802; GO:0043195; GO:0043197; GO:0045211; GO:0048666; GO:0051932; GO:0060021; GO:0060022; GO:0060077; GO:0060080; GO:0060119; GO:0060384; GO:0061744; GO:0061827; GO:0071294; GO:0071420; GO:0072347; GO:0090102; GO:0098982; GO:0099634; GO:1902476; GO:1902711; GO:1904315; GO:1904862","cell surface [GO:0009986]; chloride channel complex [GO:0034707]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; dendritic spine [GO:0043197]; GABA-A receptor complex [GO:1902711]; GABA-ergic synapse [GO:0098982]; inhibitory synapse [GO:0060077]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; postsynaptic specialization membrane [GO:0099634]; sperm head [GO:0061827]; terminal bouton [GO:0043195]","AP-2 adaptor complex binding [GO:0035612]; chloride channel activity [GO:0005254]; GABA-A receptor activity [GO:0004890]; GABA-gated chloride ion channel activity [GO:0022851]; identical protein binding [GO:0042802]; monoatomic ion channel activity [GO:0005216]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315]"
"Pocillopora_acuta_HIv2___TS.g10174.t1",2.18529623381014e-16,"Transient","transient_up",TRUE,2,0.980229001054723,TRUE,"Early Peak (3h)","ME9",0.762461602877043,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q14CM0",5.39e-98,"FERM and PDZ domain-containing protein 4 (PDZ domain-containing protein 10) (PSD-95-interacting regulator of spine morphogenesis) (Preso)","positive regulation of synapse structural plasticity [GO:0051835]","GO:0005546; GO:0005856; GO:0032991; GO:0043197; GO:0051835","cytoskeleton [GO:0005856]; dendritic spine [GO:0043197]; protein-containing complex [GO:0032991]","phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]"
"Pocillopora_acuta_HIv2___TS.g10175.t2b",0.000161742045076389,"Monotonous","transition_down",TRUE,3,0.476882439431385,FALSE,"Sustained Down (3h)","ME3",0.681977330154475,FALSE,0,0,0,FALSE,FALSE,FALSE,"B0BNN3",3.24e-49,"Carbonic anhydrase 1 (EC 4.2.1.1) (Carbonate dehydratase I) (Carbonic anhydrase I) (CA-I) (Cyanamide hydratase CA1) (EC 4.2.1.69)","response to fructose [GO:0009750]","GO:0004064; GO:0004089; GO:0005737; GO:0008270; GO:0009750; GO:0016836; GO:0018820","cytoplasm [GO:0005737]","arylesterase activity [GO:0004064]; carbonate dehydratase activity [GO:0004089]; cyanamide hydratase activity [GO:0018820]; hydro-lyase activity [GO:0016836]; zinc ion binding [GO:0008270]"
"Pocillopora_acuta_HIv2___TS.g10175.t2a",1.30479408333704e-05,"Transient","transient_up",TRUE,5,0.727859693190797,TRUE,"Gradual Down","ME0",0.033955776721274,FALSE,0,0,0,FALSE,FALSE,FALSE,"B3EWZ8",1.22e-20,"Ectin","","GO:0005576","extracellular region [GO:0005576]",""
"Pocillopora_acuta_HIv2___TS.g10176.t1",0.0866342324242731,"Other",NA,FALSE,NA,NA,NA,NA,"ME3",0.576278432227612,FALSE,2,0,0,FALSE,TRUE,FALSE,"Q9H4G4",2.64e-13,"Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2)","positive regulation of epithelial cell migration [GO:0010634]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; sexual reproduction [GO:0019953]","GO:0000139; GO:0005615; GO:0010634; GO:0010718; GO:0019953; GO:0042803; GO:0070062; GO:0070374","extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi membrane [GO:0000139]","protein homodimerization activity [GO:0042803]"
"Pocillopora_acuta_HIv2___RNAseq.g27418.t1",0.00508640861047085,"Monotonous","transition_up",TRUE,6,0.94241875077023,TRUE,"Sustained Up (12h)","ME7",0.73539280710623,FALSE,0,0,0,FALSE,FALSE,FALSE,"A1A619",4.26e-12,"OCIA domain-containing protein 1","","GO:0005768","endosome [GO:0005768]",""
"Pocillopora_acuta_HIv2___RNAseq.g27419.t1",0.577735485237942,"Other",NA,FALSE,NA,NA,NA,NA,"ME13",0.438296227040042,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27420.t1",0.29050739847465,"Other",NA,FALSE,NA,NA,NA,NA,"ME3",0.547125484950363,FALSE,1,0,0,FALSE,TRUE,FALSE,"Q2MKA5",4.46e-68,"Neuronal acetylcholine receptor subunit alpha-5","behavioral response to nicotine [GO:0035095]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; response to nicotine [GO:0035094]","GO:0005892; GO:0015464; GO:0022848; GO:0034703; GO:0035094; GO:0035095; GO:0045211; GO:0098691; GO:0098793; GO:0098878; GO:0098981; GO:0099171","acetylcholine-gated channel complex [GO:0005892]; cation channel complex [GO:0034703]; cholinergic synapse [GO:0098981]; dopaminergic synapse [GO:0098691]; neurotransmitter receptor complex [GO:0098878]; postsynaptic membrane [GO:0045211]; presynapse [GO:0098793]","acetylcholine receptor activity [GO:0015464]; acetylcholine-gated monoatomic cation-selective channel activity [GO:0022848]"
"Pocillopora_acuta_HIv2___RNAseq.g27423.t1",0.000556796279715052,"Monotonous","transition_down",TRUE,5,0.967652109940098,TRUE,"Gradual Down","ME3",0.796121104051554,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q9GZV7",1.98e-13,"Hyaluronan and proteoglycan link protein 2 (Brain link protein 1)","cell adhesion [GO:0007155]; central nervous system development [GO:0007417]; establishment of blood-nerve barrier [GO:0008065]; extracellular matrix assembly [GO:0085029]; skeletal system development [GO:0001501]","GO:0001501; GO:0005540; GO:0005615; GO:0007155; GO:0007417; GO:0008065; GO:0031012; GO:0033268; GO:0045202; GO:0072534; GO:0085029","extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; node of Ranvier [GO:0033268]; perineuronal net [GO:0072534]; synapse [GO:0045202]","hyaluronic acid binding [GO:0005540]"
"Pocillopora_acuta_HIv2___RNAseq.29_t",0.623643815752524,"Other",NA,FALSE,NA,NA,NA,NA,"ME3",0.528158971745904,FALSE,0,0,0,FALSE,FALSE,FALSE,"P13611",2.24e-16,"Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Chondroitin sulfate proteoglycan 2) (Glial hyaluronate-binding protein) (GHAP) (Large fibroblast proteoglycan) (PG-M)","cell adhesion [GO:0007155]; cell recognition [GO:0008037]; central nervous system development [GO:0007417]; glial cell migration [GO:0008347]; osteoblast differentiation [GO:0001649]; skeletal system development [GO:0001501]","GO:0001501; GO:0001649; GO:0001750; GO:0005509; GO:0005539; GO:0005540; GO:0005576; GO:0005615; GO:0005788; GO:0005796; GO:0007155; GO:0007417; GO:0008037; GO:0008160; GO:0008347; GO:0016020; GO:0030021; GO:0030246; GO:0031012; GO:0033165; GO:0043202; GO:0045202; GO:0062023; GO:0072534","collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; interphotoreceptor matrix [GO:0033165]; lysosomal lumen [GO:0043202]; membrane [GO:0016020]; perineuronal net [GO:0072534]; photoreceptor outer segment [GO:0001750]; synapse [GO:0045202]","calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; extracellular matrix structural constituent conferring compression resistance [GO:0030021]; glycosaminoglycan binding [GO:0005539]; hyaluronic acid binding [GO:0005540]; protein tyrosine phosphatase activator activity [GO:0008160]"
"Pocillopora_acuta_HIv2___RNAseq.g27428.t1",0.842851376745187,"Other",NA,FALSE,NA,NA,NA,NA,"ME3",0.60671166189388,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q9NY15",6.81e-15,"Stabilin-1 (Fasciclin, EGF-like, laminin-type EGF-like and link domain-containing scavenger receptor 1) (FEEL-1) (MS-1 antigen)","cell adhesion [GO:0007155]; cell-cell signaling [GO:0007267]; defense response to bacterium [GO:0042742]; inflammatory response [GO:0006954]; negative regulation of angiogenesis [GO:0016525]; receptor-mediated endocytosis [GO:0006898]","GO:0005041; GO:0005044; GO:0005509; GO:0005540; GO:0005886; GO:0006898; GO:0006954; GO:0007155; GO:0007267; GO:0015035; GO:0016525; GO:0030169; GO:0030666; GO:0042742","endocytic vesicle membrane [GO:0030666]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; hyaluronic acid binding [GO:0005540]; low-density lipoprotein particle binding [GO:0030169]; low-density lipoprotein particle receptor activity [GO:0005041]; protein-disulfide reductase activity [GO:0015035]; scavenger receptor activity [GO:0005044]"
"Pocillopora_acuta_HIv2___RNAseq.g27429.t1",0.304045356504851,"Other",NA,FALSE,NA,NA,NA,NA,"ME5",0.488230126229135,FALSE,0,1,0,TRUE,FALSE,FALSE,"F1NWE3",0,"Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Chick receptor tyrosine phosphatase alpha) (CRYP alpha) (CRYPalpha)","negative regulation of axon extension [GO:0030517]; negative regulation of axon regeneration [GO:0048681]; negative regulation of collateral sprouting [GO:0048671]; negative regulation of dendritic spine development [GO:0061000]; peptidyl-tyrosine dephosphorylation [GO:0035335]; signal transduction [GO:0007165]; synaptic membrane adhesion [GO:0099560]","GO:0004725; GO:0005886; GO:0007165; GO:0008201; GO:0030424; GO:0030426; GO:0030517; GO:0030672; GO:0035335; GO:0042803; GO:0043204; GO:0043395; GO:0048671; GO:0048681; GO:0061000; GO:0098839; GO:0099560","axon [GO:0030424]; growth cone [GO:0030426]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic density membrane [GO:0098839]; synaptic vesicle membrane [GO:0030672]","heparan sulfate proteoglycan binding [GO:0043395]; heparin binding [GO:0008201]; protein homodimerization activity [GO:0042803]; protein tyrosine phosphatase activity [GO:0004725]"
"Pocillopora_acuta_HIv2___TS.37_t",0.804892271958767,"Other",NA,FALSE,NA,NA,NA,NA,"ME2",0.546788834230965,FALSE,1,0,0,FALSE,TRUE,FALSE,"O08859",5.03e-16,"Tumor necrosis factor-inducible gene 6 protein (TNF-stimulated gene 6 protein) (TSG-6) (Tumor necrosis factor alpha-induced protein 6) (TNF alpha-induced protein 6)","cell adhesion [GO:0007155]; fibronectin fibril organization [GO:1905590]; hyaluronan metabolic process [GO:0030212]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of inflammatory response [GO:0050728]; negative regulation of neutrophil chemotaxis [GO:0090024]; negative regulation of osteoblast differentiation [GO:0045668]; negative regulation of osteoclast differentiation [GO:0045671]; ovarian cumulus expansion [GO:0001550]; positive regulation of cell migration [GO:0030335]; positive regulation of receptor clustering [GO:1903911]","GO:0001550; GO:0001968; GO:0005509; GO:0005540; GO:0005576; GO:0005615; GO:0007155; GO:0030212; GO:0030335; GO:0030514; GO:0045668; GO:0045671; GO:0050728; GO:0090024; GO:0106435; GO:1903911; GO:1905590","extracellular region [GO:0005576]; extracellular space [GO:0005615]","calcium ion binding [GO:0005509]; carboxylesterase activity [GO:0106435]; fibronectin binding [GO:0001968]; hyaluronic acid binding [GO:0005540]"
"Pocillopora_acuta_HIv2___TS.g10192.t2",0.0606429812166526,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.566543509843011,FALSE,0,0,1,FALSE,FALSE,TRUE,"P23468",0,"Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","cell surface receptor protein tyrosine phosphatase signaling pathway [GO:0007185]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; modulation of chemical synaptic transmission [GO:0050804]; negative regulation of receptor signaling pathway via JAK-STAT [GO:0046426]; neuron differentiation [GO:0030182]; phosphate-containing compound metabolic process [GO:0006796]; positive regulation of dendritic spine morphogenesis [GO:0061003]; positive regulation of synapse assembly [GO:0051965]; presynapse assembly [GO:0099054]; presynaptic membrane assembly [GO:0097105]; regulation of immune response [GO:0050776]; regulation of postsynaptic density assembly [GO:0099151]; signal transduction [GO:0007165]; synaptic membrane adhesion [GO:0099560]; trans-synaptic signaling by trans-synaptic complex [GO:0099545]","GO:0004725; GO:0005001; GO:0005102; GO:0005886; GO:0006796; GO:0007157; GO:0007165; GO:0007185; GO:0030182; GO:0042734; GO:0046426; GO:0050776; GO:0050804; GO:0050839; GO:0051965; GO:0061003; GO:0070062; GO:0097105; GO:0098685; GO:0098686; GO:0098978; GO:0099054; GO:0099151; GO:0099545; GO:0099560","extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; plasma membrane [GO:0005886]; presynaptic membrane [GO:0042734]; Schaffer collateral - CA1 synapse [GO:0098685]","cell adhesion molecule binding [GO:0050839]; protein tyrosine phosphatase activity [GO:0004725]; signaling receptor binding [GO:0005102]; transmembrane receptor protein tyrosine phosphatase activity [GO:0005001]"
"Pocillopora_acuta_HIv2___RNAseq.g27433.t1",0.419419297146149,"Transient",NA,FALSE,NA,NA,NA,NA,"ME5",0.742310108318841,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27435.t1",0.00252062114037835,"Transient","transient_down",TRUE,3,0.299725814887595,FALSE,"Sustained Down (3h)","ME0",0.654619994106963,TRUE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27437.t1",0.367534233215637,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.70469638579104,TRUE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10198.t2",0.505393001825957,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.515147008055099,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q9UMZ3",1.09e-40,"Phosphatidylinositol phosphatase PTPRQ (EC 3.1.3.67) (EC 3.1.3.86) (EC 3.1.3.95) (Receptor-type tyrosine-protein phosphatase Q) (PTP-RQ) (R-PTP-Q)","detection of mechanical stimulus involved in sensory perception of sound [GO:0050910]; regulation of fat cell differentiation [GO:0045598]","GO:0004725; GO:0009925; GO:0016314; GO:0016324; GO:0034485; GO:0043235; GO:0043813; GO:0045598; GO:0050910; GO:0052629; GO:0120044","apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; receptor complex [GO:0043235]; stereocilium base [GO:0120044]","phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity [GO:0016314]; phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity [GO:0034485]; phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity [GO:0052629]; phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity [GO:0043813]; protein tyrosine phosphatase activity [GO:0004725]"
"Pocillopora_acuta_HIv2___TS.g10199.t1",0.991743146463014,"Other",NA,FALSE,NA,NA,NA,NA,"ME3",0.358725839760792,FALSE,1,0,0,FALSE,TRUE,FALSE,"A4IFW2",5.62e-08,"Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48)","sensory neuron axon guidance [GO:0097374]; signal transduction [GO:0007165]; synaptic membrane adhesion [GO:0099560]","GO:0004725; GO:0007165; GO:0008201; GO:0016020; GO:0097374; GO:0099560","membrane [GO:0016020]","heparin binding [GO:0008201]; protein tyrosine phosphatase activity [GO:0004725]"
"Pocillopora_acuta_HIv2___RNAseq.g27441.t1",0.00518601670837211,"Other","unclassified",TRUE,5,0.509649895864601,TRUE,"Gradual Down","ME3",0.390782164721554,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q9UMZ3",6.92e-41,"Phosphatidylinositol phosphatase PTPRQ (EC 3.1.3.67) (EC 3.1.3.86) (EC 3.1.3.95) (Receptor-type tyrosine-protein phosphatase Q) (PTP-RQ) (R-PTP-Q)","detection of mechanical stimulus involved in sensory perception of sound [GO:0050910]; regulation of fat cell differentiation [GO:0045598]","GO:0004725; GO:0009925; GO:0016314; GO:0016324; GO:0034485; GO:0043235; GO:0043813; GO:0045598; GO:0050910; GO:0052629; GO:0120044","apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; receptor complex [GO:0043235]; stereocilium base [GO:0120044]","phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity [GO:0016314]; phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity [GO:0034485]; phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity [GO:0052629]; phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity [GO:0043813]; protein tyrosine phosphatase activity [GO:0004725]"
"Pocillopora_acuta_HIv2___RNAseq.g27445.t1",0.25432261160556,"Other",NA,FALSE,NA,NA,NA,NA,"ME4",0.60641081867122,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q8HY11",5.1e-06,"C-type lectin domain family 4 member M (CD209 antigen-like protein 1) (CD antigen CD299)","adaptive immune response [GO:0002250]; endocytosis [GO:0006897]; innate immune response [GO:0045087]","GO:0002250; GO:0005537; GO:0006897; GO:0016020; GO:0045087; GO:0046872","membrane [GO:0016020]","D-mannose binding [GO:0005537]; metal ion binding [GO:0046872]"
"Pocillopora_acuta_HIv2___RNAseq.g27446.t1",0.430378047384214,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.400490113281483,FALSE,0,0,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10210.t1",0.55478718075002,"Other",NA,FALSE,NA,NA,NA,NA,"ME3",0.362494205944397,FALSE,1,0,0,FALSE,TRUE,FALSE,"Q6ZS10",7.52e-06,"C-type lectin domain family 17, member A (Prolectin)","immune response [GO:0006955]","GO:0005537; GO:0006955; GO:0009897; GO:0009986; GO:0038187; GO:0042802; GO:0042806; GO:0046872","cell surface [GO:0009986]; external side of plasma membrane [GO:0009897]","D-mannose binding [GO:0005537]; fucose binding [GO:0042806]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; pattern recognition receptor activity [GO:0038187]"
"Pocillopora_acuta_HIv2___RNAseq.g27451.t1",0.446145760109007,"Other",NA,FALSE,NA,NA,NA,NA,"ME6",0.677014919654735,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q66PY1",9.19e-39,"Signal peptide, CUB and EGF-like domain-containing protein 3","positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of smoothened signaling pathway [GO:0045880]","GO:0005509; GO:0005576; GO:0009986; GO:0030513; GO:0042802; GO:0045669; GO:0045880","cell surface [GO:0009986]; extracellular region [GO:0005576]","calcium ion binding [GO:0005509]; identical protein binding [GO:0042802]"
"Pocillopora_acuta_HIv2___RNAseq.g27452.t1",0.448509927833018,"Other",NA,FALSE,NA,NA,NA,NA,"ME6",0.799611935225973,FALSE,0,0,0,FALSE,FALSE,FALSE,"O00339",2.58e-61,"Matrilin-2","axon guidance [GO:0007411]; dendrite regeneration [GO:0031104]; extracellular matrix organization [GO:0030198]; glial cell migration [GO:0008347]; neuron migration [GO:0001764]; response to axon injury [GO:0048678]","GO:0001764; GO:0005201; GO:0005509; GO:0005576; GO:0005604; GO:0007411; GO:0008347; GO:0030198; GO:0031012; GO:0031104; GO:0048678; GO:0062023; GO:0120216","basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; matrilin complex [GO:0120216]","calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]"
"Pocillopora_acuta_HIv2___RNAseq.g27453.t1",0.0168349812223292,"Other","unclassified",TRUE,5,0.519533431735569,TRUE,"Gradual Down","ME3",0.443260457175154,FALSE,0,0,1,FALSE,FALSE,TRUE,"Q68BL7",7.04e-52,"Olfactomedin-like protein 2A (Photomedin-1)","extracellular matrix organization [GO:0030198]; signal transduction [GO:0007165]","GO:0005615; GO:0007165; GO:0030198; GO:0031012; GO:0042802; GO:0050840","extracellular matrix [GO:0031012]; extracellular space [GO:0005615]","extracellular matrix binding [GO:0050840]; identical protein binding [GO:0042802]"
"Pocillopora_acuta_HIv2___RNAseq.g27454.t1",0.613766005406733,"Other",NA,FALSE,NA,NA,NA,NA,"ME6",0.862239616069445,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q4LDE5",0,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","epidermis development [GO:0008544]; gene expression [GO:0010467]; lymph circulation [GO:0003017]; lymph vessel morphogenesis [GO:0036303]; negative regulation of vasoconstriction [GO:0045906]; positive regulation of platelet activation [GO:0010572]; Tie signaling pathway [GO:0048014]; tight junction organization [GO:0120193]","GO:0003017; GO:0003682; GO:0005178; GO:0005509; GO:0005576; GO:0005615; GO:0005634; GO:0005737; GO:0008544; GO:0010467; GO:0010572; GO:0016020; GO:0036303; GO:0045906; GO:0048014; GO:0098640; GO:0120193","cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]; nucleus [GO:0005634]","calcium ion binding [GO:0005509]; chromatin binding [GO:0003682]; integrin binding [GO:0005178]; integrin binding involved in cell-matrix adhesion [GO:0098640]"
"Pocillopora_acuta_HIv2___TS.g10216.t2",0.48248066718731,"Other",NA,FALSE,NA,NA,NA,NA,"ME5",0.336862506114249,FALSE,0,0,1,FALSE,FALSE,TRUE,"O95714",0,"E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)","DNA damage response [GO:0006974]; DNA repair [GO:0006281]; intracellular protein transport [GO:0006886]; negative regulation of Notch signaling pathway [GO:0045746]; neuron differentiation [GO:0030182]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; spermatogenesis [GO:0007283]","GO:0005085; GO:0005634; GO:0005654; GO:0005737; GO:0005814; GO:0005829; GO:0005886; GO:0006281; GO:0006886; GO:0006974; GO:0007283; GO:0008270; GO:0016020; GO:0016567; GO:0030182; GO:0031625; GO:0032183; GO:0043161; GO:0045746; GO:0061630","centriole [GO:0005814]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]","guanyl-nucleotide exchange factor activity [GO:0005085]; SUMO binding [GO:0032183]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]"
